  3.000003E-01
  0.000E+00  1.000E+00  9.21486E+53  6.07479E+53  7.63267E+53  8.52403E+47  5.61937E+47  7.06045E+47
  1.000E+00  1.414E+00  3.95278E+54  2.42350E+54  3.01077E+54  7.68148E+48  4.70961E+48  5.85087E+48
  1.414E+00  2.000E+00  7.68835E+54  4.40529E+54  5.38515E+54  2.11303E+49  1.21073E+49  1.48003E+49
  2.000E+00  2.828E+00  1.48016E+55  7.84290E+54  8.99855E+54  5.75283E+49  3.04824E+49  3.49740E+49
  2.828E+00  4.000E+00  2.81359E+55  1.38227E+55  1.37297E+55  1.54655E+50  7.59791E+49  7.54682E+49
  4.000E+00  5.500E+00  4.99672E+55  2.39556E+55  1.86180E+55  3.81850E+50  1.83069E+50  1.42279E+50
  5.500E+00  7.000E+00  7.47423E+55  3.73072E+55  2.21958E+55  7.50245E+50  3.74481E+50  2.22796E+50
  7.000E+00  9.000E+00  9.58903E+55  5.25886E+55  2.43538E+55  1.23228E+51  6.75813E+50  3.12969E+50
  9.000E+00  1.100E+01  1.03729E+56  6.53861E+55  2.48047E+55  1.66471E+51  1.04936E+51  3.98083E+50
  1.100E+01  1.350E+01  9.68166E+55  7.13688E+55  2.35350E+55  1.90351E+51  1.40318E+51  4.62722E+50
  1.350E+01  1.650E+01  8.05354E+55  6.81497E+55  2.04355E+55  1.93873E+51  1.64057E+51  4.91944E+50
  1.650E+01  2.000E+01  5.96491E+55  5.54470E+55  1.59236E+55  1.74682E+51  1.62376E+51  4.66322E+50
  2.000E+01  2.500E+01  3.60352E+55  3.58107E+55  1.03105E+55  1.30172E+51  1.29361E+51  3.72453E+50
  2.500E+01  3.200E+01  1.48367E+55  1.54663E+55  4.81319E+54  6.79184E+50  7.08007E+50  2.20335E+50
  3.200E+01  4.000E+01  3.91216E+54  4.29124E+54  1.57972E+54  2.26114E+50  2.48024E+50  9.13040E+49
  4.000E+01  4.800E+01  7.69401E+53  8.87402E+53  4.26316E+53  5.43150E+49  6.26451E+49  3.00953E+49
  4.800E+01  5.800E+01  1.02772E+53  1.23602E+53  8.67501E+52  8.73995E+48  1.05114E+49  7.37744E+48
  5.800E+01  6.800E+01  9.34600E+51  1.17369E+52  1.38242E+52  9.44362E+47  1.18595E+48  1.39686E+48
  6.800E+01  8.000E+01  5.79473E+50  7.56780E+50  1.67970E+51  6.87792E+46  8.98242E+46  1.99368E+47
  8.000E+01  9.500E+01  1.69196E+49  2.29745E+49  1.21069E+50  2.37490E+45  3.22479E+45  1.69938E+46
  9.500E+01  1.150E+02  1.51517E+47  2.14675E+47  3.87888E+48  2.55284E+43  3.61695E+43  6.53534E+44
  1.150E+02  1.450E+02  1.60294E+44  2.36636E+44  2.77965E+46  3.34609E+40  4.93972E+40  5.80245E+42
  1.450E+02  1.850E+02  1.03229E+40  1.58492E+40  2.83215E+43  2.73567E+36  4.20019E+36  7.50548E+39
  1.850E+02  2.350E+02  4.46344E+34  7.02843E+34  3.69710E+39  1.50532E+31  2.37038E+31  1.24687E+36
  2.350E+02  3.000E+02  7.29936E+27  1.16474E+28  3.49398E+34  3.13611E+24  5.00420E+24  1.50116E+31
 
  3.000096E-01
  0.000E+00  1.000E+00  9.22247E+53  6.07981E+53  7.63897E+53  8.53107E+47  5.62401E+47  7.06628E+47
  1.000E+00  1.414E+00  3.95601E+54  2.42549E+54  3.01326E+54  7.68776E+48  4.71349E+48  5.85570E+48
  1.414E+00  2.000E+00  7.69461E+54  4.40893E+54  5.38959E+54  2.11475E+49  1.21173E+49  1.48125E+49
  2.000E+00  2.828E+00  1.48135E+55  7.84933E+54  9.00596E+54  5.75747E+49  3.05074E+49  3.50028E+49
  2.828E+00  4.000E+00  2.81580E+55  1.38339E+55  1.37409E+55  1.54776E+50  7.60406E+49  7.55299E+49
