  3.097759E+57  2.254344E+57  2.306955E+57  5.196077E+52  4.505633E+52  4.609069E+52
 
  0.00E+00  1.00E+00  1.988429E+55  6.649316E+54  8.045042E+54  9.712489E+48  5.920560E+48  7.140118E+48
  1.00E+00  2.50E+00  6.549385E+55  4.419638E+55  5.398088E+55  1.856164E+50  1.269504E+50  1.550307E+50
  2.50E+00  4.50E+00  1.622178E+56  9.347450E+55  1.117311E+56  9.094221E+50  5.287623E+50  6.327748E+50
  4.50E+00  7.00E+00  2.507982E+56  1.331078E+56  1.447068E+56  2.303165E+51  1.229515E+51  1.339813E+51
  7.00E+00  1.00E+01  2.577521E+56  1.472260E+56  1.439097E+56  3.493020E+51  2.004476E+51  1.965118E+51
  1.00E+01  1.40E+01  1.517666E+56  1.228585E+56  1.146821E+56  2.901341E+51  2.356438E+51  2.208375E+51
  1.40E+01  1.90E+01  7.113759E+55  7.428327E+55  7.181203E+55  1.868480E+51  1.955712E+51  1.898926E+51
  1.90E+01  2.50E+01  2.823751E+55  3.403129E+55  3.545602E+55  9.887980E+50  1.193424E+51  1.248521E+51
  2.50E+01  3.20E+01  1.031792E+55  1.294959E+55  1.424171E+55  4.681504E+50  5.880188E+50  6.488852E+50
  3.20E+01  4.00E+01  3.669048E+54  4.585340E+54  5.058354E+54  2.103782E+50  2.630083E+50  2.907935E+50
  4.00E+01  4.80E+01  1.435140E+54  1.763459E+54  1.920976E+54  1.007346E+50  1.237922E+50  1.349731E+50
  4.80E+01  5.80E+01  5.403227E+53  6.552574E+53  7.518041E+53  4.566341E+49  5.537870E+49  6.356422E+49
  5.80E+01  6.80E+01  2.253495E+53  2.676505E+53  3.385267E+53  2.266625E+49  2.692117E+49  3.405292E+49
  6.80E+01  8.00E+01  9.143490E+52  1.060360E+53  1.550264E+53  1.080096E+49  1.252577E+49  1.831318E+49
  8.00E+01  9.50E+01  3.527189E+52  3.947781E+52  6.900593E+52  4.924779E+48  5.512024E+48  9.634822E+48
  9.50E+01  1.15E+02  1.252575E+52  1.333718E+52  2.888748E+52  2.096783E+48  2.232616E+48  4.835703E+48
  1.15E+02  1.45E+02  3.729490E+51  3.754247E+51  1.055514E+52  7.713032E+47  7.764232E+47  2.182930E+48
  1.45E+02  1.85E+02  1.062571E+51  9.807504E+50  3.682005E+51  2.787254E+47  2.572628E+47  9.658349E+47
  1.85E+02  2.35E+02  3.040878E+50  2.461453E+50  1.279943E+51  1.015490E+47  8.219938E+46  4.274312E+47
  2.35E+02  3.00E+02  8.073769E+49  5.472458E+49  3.733774E+50  3.433417E+46  2.327195E+46  1.587804E+47
