  2.900556E+57  2.069556E+57  2.180367E+57  4.540919E+52  3.886170E+52  4.298266E+52
 
  0.00E+00  1.00E+00  1.934991E+55  6.427732E+54  7.737688E+54  9.471336E+48  5.761672E+48  6.911227E+48
  1.00E+00  2.50E+00  6.420490E+55  4.255963E+55  5.157300E+55  1.821710E+50  1.223844E+50  1.482714E+50
  2.50E+00  4.50E+00  1.607159E+56  9.027621E+55  1.065396E+56  9.017924E+50  5.110661E+50  6.037653E+50
  4.50E+00  7.00E+00  2.508902E+56  1.291587E+56  1.377935E+56  2.306034E+51  1.193939E+51  1.276441E+51
  7.00E+00  1.00E+01  2.549116E+56  1.430395E+56  1.369186E+56  3.457284E+51  1.949105E+51  1.870436E+51
  1.00E+01  1.40E+01  1.424530E+56  1.174059E+56  1.090193E+56  2.726117E+51  2.254531E+51  2.100365E+51
  1.40E+01  1.90E+01  6.066859E+55  6.698858E+55  6.808862E+55  1.595274E+51  1.766136E+51  1.801508E+51
  1.90E+01  2.50E+01  2.092690E+55  2.742829E+55  3.329208E+55  7.335500E+50  9.631828E+50  1.173114E+51
  2.50E+01  3.20E+01  6.537590E+54  8.927831E+54  1.303725E+55  2.968399E+50  4.058219E+50  5.944535E+50
  3.20E+01  4.00E+01  2.041587E+54  2.708711E+54  4.407902E+54  1.171035E+50  1.554545E+50  2.535803E+50
  4.00E+01  4.80E+01  7.436589E+53  9.500812E+53  1.573947E+54  5.220380E+49  6.670512E+49  1.106330E+50
  4.80E+01  5.80E+01  2.675525E+53  3.351239E+53  5.853849E+53  2.261187E+49  2.832418E+49  4.950442E+49
  5.80E+01  6.80E+01  1.098484E+53  1.346811E+53  2.584831E+53  1.104890E+49  1.354677E+49  2.600248E+49
  6.80E+01  8.00E+01  4.388681E+52  5.253517E+52  1.185156E+53  5.184234E+48  6.205854E+48  1.400033E+49
  8.00E+01  9.50E+01  1.673068E+52  1.927060E+52  5.345707E+52  2.335985E+48  2.690617E+48  7.463837E+48
  9.50E+01  1.15E+02  5.852891E+51  6.354071E+51  2.277162E+52  9.797614E+47  1.063658E+48  3.811921E+48
  1.15E+02  1.45E+02  1.671966E+51  1.723509E+51  8.467812E+51  3.457825E+47  3.564424E+47  1.751245E+48
  1.45E+02  1.85E+02  4.509734E+50  4.241941E+50  2.987903E+51  1.182958E+47  1.112713E+47  7.837634E+47
  1.85E+02  2.35E+02  1.234556E+50  9.846611E+49  1.045922E+51  4.122753E+46  3.288241E+46  3.492808E+47
  2.35E+02  3.00E+02  3.062554E+49  1.938969E+49  2.971913E+50  1.302368E+46  8.245577E+45  1.263818E+47
