0.0 0.0 2.5372763128233152e+51 2.341514458733123e+51 1.6717199661140594e+51 1.0197652795387997e+51 5.531148412524136e+50 3.239796541689746e+50 2.3201379387781886e+50 1.6838616705642396e+50 1.512465553804431e+50 1.453237659798562e+50 1.3967987857515788e+50 1.3437264562925608e+50 1.1909246992173346e+50 1.052948885630476e+50 9.367783358498858e+49 8.379117851183405e+49 7.529778213303638e+49 6.784782129144717e+49 6.107531526142353e+49 5.513610391701169e+49 4.989663720169819e+49 4.5249580740595957e+49 4.110778763214281e+49 3.7399844473665507e+49 3.4066735023106686e+49 3.1059309569489357e+49 3.308896768892426e+49 3.5207895135554484e+49 3.706884664234274e+49 3.870495180981084e+49 4.014436727076507e+49 4.1411139642400125e+49 4.2525898752642436e+49 4.3506418315071836e+49 4.436807228979877e+49 4.512420856141289e+49 4.5786456636479547e+49 4.636498235403202e+49 4.3995097507581003e+49 4.07625199858765e+49 3.7739009348671757e+49 3.490721469029178e+49 3.225156585715044e+49 2.975805610445103e+49 2.7414055378738763e+49 2.520814935335274e+49 2.3130000204581678e+49 2.117022581052777e+49 1.9320294617252487e+49 1.7572433874783334e+49 1.591954932007652e+49 1.4355154691574054e+49 1.2873309713560268e+49 1.146856539839844e+49 1.0135915689090004e+49 8.87075460997229e+48 1.347197552387617e+49 1.8983166794530768e+49 2.421101841190277e+49 2.9172887871890023e+49 3.3884838845694164e+49 3.8361755480557637e+49 4.261744503045764e+49 4.6664730166121787e+49 5.051553213986248e+49 5.418094583149738e+49 5.767130757324425e+49 6.09962565407733e+49 6.416479040191042e+49 6.718531583161442e+49 7.006569442989816e+49 7.281328451679514e+49 7.543497922391973e+49 7.793724125454852e+49 8.032613464246701e+49 8.260735380330208e+49 8.478625013997952e+49 8.686785643572962e+49 8.88569092432003e+49 9.075786945629273e+49 9.257494123193453e+49 9.431208941182931e+49 9.277306715003253e+49 8.87569906270408e+49 8.486946266463592e+49 8.110521169266448e+49 7.745923550520586e+49 7.392678473576713e+49 7.050334751466644e+49 6.718463521213897e+49 6.396656917952534e+49 6.084526840883496e+49 5.781703803811387e+49 5.487835863648074e+49 5.202587620849362e+49 4.925639286274729e+49 4.6566858094335337e+49 4.395436063509785e+49 4.1416120829453433e+49 3.894948349713368e+49 
0.001 0.0 2.5372763128233152e+51 2.341514458733123e+51 1.6717199661140594e+51 1.0197652795387997e+51 5.531148412524136e+50 3.239796541689746e+50 2.3201379387781886e+50 1.6838616705642396e+50 1.512465553804431e+50 1.453237659798562e+50 1.3967987857515788e+50 1.3437264562925608e+50 1.1909246992173346e+50 1.052948885630476e+50 9.367783358498858e+49 8.379117851183405e+49 7.529778213303638e+49 6.784782129144717e+49 6.107531526142353e+49 5.513610391701169e+49 4.989663720169819e+49 4.5249580740595957e+49 4.110778763214281e+49 3.7399844473665507e+49 3.4066735023106686e+49 3.1059309569489357e+49 3.308896768892426e+49 3.5207895135554484e+49 3.706884664234274e+49 3.870495180981084e+49 4.014436727076507e+49 4.1411139642400125e+49 4.2525898752642436e+49 4.3506418315071836e+49 4.436807228979877e+49 4.512420856141289e+49 4.5786456636479547e+49 4.636498235403202e+49 4.3995097507581003e+49 4.07625199858765e+49 3.7739009348671757e+49 3.490721469029178e+49 3.225156585715044e+49 2.975805610445103e+49 2.7414055378738763e+49 2.520814935335274e+49 2.3130000204581678e+49 2.117022581052777e+49 1.9320294617252487e+49 1.7572433874783334e+49 1.591954932007652e+49 1.4355154691574054e+49 1.2873309713560268e+49 1.146856539839844e+49 1.0135915689090004e+49 8.87075460997229e+48 1.347197552387617e+49 1.8983166794530768e+49 2.421101841190277e+49 2.9172887871890023e+49 3.3884838845694164e+49 3.8361755480557637e+49 4.261744503045764e+49 4.6664730166121787e+49 5.051553213986248e+49 5.418094583149738e+49 5.767130757324425e+49 6.09962565407733e+49 6.416479040191042e+49 6.718531583161442e+49 7.006569442989816e+49 7.281328451679514e+49 7.543497922391973e+49 7.793724125454852e+49 8.032613464246701e+49 8.260735380330208e+49 8.478625013997952e+49 8.686785643572962e+49 8.88569092432003e+49 9.075786945629273e+49 9.257494123193453e+49 9.431208941182931e+49 9.277306715003253e+49 8.87569906270408e+49 8.486946266463592e+49 8.110521169266448e+49 7.745923550520586e+49 7.392678473576713e+49 7.050334751466644e+49 6.718463521213897e+49 6.396656917952534e+49 6.084526840883496e+49 5.781703803811387e+49 5.487835863648074e+49 5.202587620849362e+49 4.925639286274729e+49 4.6566858094335337e+49 4.395436063509785e+49 4.1416120829453433e+49 3.894948349713368e+49 
0.002 0.0 2.5280685752482612e+51 2.3330848885402307e+51 1.6669097461230957e+51 1.017303382258546e+51 5.5040339908584325e+50 3.192142711792924e+50 2.235554587672454e+50 1.5767002046570651e+50 1.4001154943959926e+50 1.3408153144311377e+50 1.2852978447572335e+50 1.2337355419634058e+50 1.0926334941780445e+50 9.654569455290274e+49 8.584023470294146e+49 7.673135330863354e+49 6.890779397781278e+49 6.208436040733948e+49 5.599111757449368e+49 5.064492065368776e+49 4.5926244343741006e+49 4.1739001999547966e+49 3.8005159772922644e+49 3.466075651164013e+49 3.1652921848806804e+49 2.8937614008210513e+49 3.1202234361237397e+49 3.3531678188416204e+49 3.558377765887489e+49 3.7393917165553865e+49 3.8992186916286186e+49 4.0404299802275205e+49 4.165232818166512e+49 4.2755299982046935e+49 4.372968406010048e+49 4.458978775798505e+49 4.5348084373621e+49 4.601548433100512e+49 4.369419617373454e+49 4.049511507834107e+49 3.7502841142563696e+49 3.4700214312775503e+49 3.207183550336584e+49 2.9603851684132804e+49 2.7283771249379814e+49 2.510030485072219e+49 2.3043227726630271e+49 2.110326024808818e+49 1.9271963955960524e+49 1.7541650818493154e+49 1.5905303807663329e+49 1.4356507197169232e+49 1.2889385235556947e+49 1.1498548055494083e+49 1.0179043852597398e+49 8.926316510959384e+48 1.3631073428295676e+49 1.9258210637340888e+49 2.4596083240093257e+49 2.9662410912204957e+49 3.4473592539074977e+49 3.904482289705248e+49 4.3390197421679145e+49 4.752280644041231e+49 5.145482006978567e+49 5.519756482463106e+49 5.876159285593482e+49 6.215674462089356e+49 6.539220569105503e+49 6.84765583198335e+49 7.141782831724033e+49 7.422352771579958e+49 7.690069365592982e+49 7.94559238704622e+49 8.189540910541372e+49 8.4224962776851e+49 8.6450048130931e+49 8.857580314540181e+49 9.060706338546514e+49 9.254838300450149e+49 9.440405406035484e+49 9.617812430034023e+49 9.460929822477e+49 9.051372558630085e+49 8.654924608201124e+49 8.271048379248334e+49 7.899233749453342e+49 7.538996380930165e+49 7.18987615559316e+49 6.851435721246405e+49 6.523259139456997e+49 6.204950627083767e+49 5.896133384060688e+49 5.596448500690427e+49 5.305553938294896e+49 5.023123577603671e+49 4.748846329744042e+49 4.482425305133512e+49 4.223577035971141e+49 3.9720307483829424e+49 
0.003 0.0 2.5188337328652578e+51 2.324507377044896e+51 1.6619894466399665e+51 1.0148995509988402e+51 5.480064024093302e+50 3.1511376711116267e+50 2.1624066322905973e+50 1.483892694169192e+50 1.3031716107830024e+50 1.2441788639897644e+50 1.1897269499315191e+50 1.1396687524951411e+50 1.0081668555876878e+50 8.898486427053344e+49 7.902892795250689e+49 7.056102211813561e+49 6.329074253958668e+49 5.699449558424917e+49 5.149685444437786e+49 4.667072629875627e+49 4.24088613047542e+49 3.862501842410743e+49 3.5249141484049904e+49 3.22237936398107e+49 2.9501485549066356e+49 2.7042648041356356e+49 2.9500778621829767e+49 3.2002726920006555e+49 3.4211647766336803e+49 3.6164742074579555e+49 3.789365854801264e+49 3.9425453773234786e+49 4.078336393573176e+49 4.198742934401846e+49 4.305500306109712e+49 4.400116762982624e+49 4.4839078421431284e+49 4.5580248027898783e+49 4.3310225437456736e+49 4.0152992432710684e+49 3.7199748291295404e+49 3.4433570822637143e+49 3.1839274156474443e+49 2.9403196857717685e+49 2.7113019894449897e+49 2.4957609709503836e+49 2.292688248495034e+49 2.1011686365414477e+49 1.920369895443685e+49 1.7495337844491164e+49 1.587968230629664e+49 1.4350404562819038e+49 1.2901709320503187e+49 1.15282804348465e+49 1.0225233757376495e+49 8.988075352795339e+48 1.3800152469037878e+49 1.9546971095507627e+49 2.49984078691493e+49 3.0172556430711337e+49 3.508616178644105e+49 3.975473944739274e+49 4.4192682404929335e+49 4.841335734885267e+49 5.2429191353378e+49 5.625175010062937e+49 5.989180857752432e+49 6.335941506653002e+49 6.66639491510374e+49 6.981417436972372e+49 7.281828607927869e+49 7.568395501965457e+49 7.841836701913979e+49 8.102825922692094e+49 8.351995321735122e+49 8.589938527207515e+49 8.817213411272091e+49 9.034344632746177e+49 9.241825970883275e+49 9.440122469731542e+49 9.629672410498365e+49 9.810889127560008e+49 9.650918000316621e+49 9.233135557483466e+49 8.828725706017254e+49 8.437140057329988e+49 8.057858244140241e+49 7.690386201437736e+49 7.334254570428156e+49 6.989017215423023e+49 6.65424984455767e+49 6.329548726045577e+49 6.014529492419659e+49 5.70882602588055e+49 5.412089418475153e+49 5.123987001373449e+49 4.844201438004195e+49 4.5724298762559804e+49 4.3083831553535244e+49 4.0517850633852955e+49 
0.004 0.0 2.50944259238551e+51 2.3157778624537043e+51 1.657084252710299e+51 1.0127027235627024e+51 5.460084890577224e+50 3.1168729243833587e+50 2.099842774616543e+50 1.40398955518137e+50 1.2160471951952425e+50 1.1538045035676595e+50 1.0977308997485556e+50 1.0471064830543872e+50 9.257640775649276e+49 8.169567659791147e+49 7.254066593020329e+49 6.47545051571008e+49 5.806999901339671e+49 5.230713265950483e+49 4.735072603989696e+49 4.299735354315119e+49 3.915088269558483e+49 3.5733990581465884e+49 3.268384828138117e+49 2.9948930437209517e+49 2.748662402588308e+49 2.526141358239508e+49 2.791089310647316e+49 3.0584594678105897e+49 3.2949527944322544e+49 3.5044723298224884e+49 3.6903398541030826e+49 3.85539626535065e+49 4.0020822801031777e+49 4.1325037563784196e+49 4.248484906763236e+49 4.351611906167786e+49 4.443268829320811e+49 4.5246674242666547e+49 4.3021597214400845e+49 3.989842657968462e+49 3.6976936449935577e+49 3.4240399949792286e+49 3.167380625672994e+49 2.926365120767638e+49 2.6997757405805655e+49 2.486511913433118e+49 2.2855768213027982e+49 2.096065760174223e+49 1.917156009692408e+49 1.748097990830736e+49 1.5882075263550036e+49 1.4368590484845866e+49 1.2934796225733693e+49 1.1575436758472133e+49 1.0285683370286219e+49 9.061093066814814e+48 1.398362942057492e+49 1.9854246444860569e+49 2.5423151453103927e+49 3.0708825121876765e+49 3.572837067362244e+49 4.0497635560298336e+49 4.503132072355797e+49 4.934307886792004e+49 5.344560299828644e+49 5.735070631431359e+49 6.106939441747884e+49 6.461193066883517e+49 6.798789543358374e+49 7.12062398603754e+49 7.427533476665551e+49 7.72030151347614e+49 7.999662066540637e+49 8.266303278449111e+49 8.520870845480881e+49 8.763971110533028e+49 8.996173895660205e+49 9.218015099075426e+49 9.42999907881456e+49 9.632600842931171e+49 9.826268064023147e+49 1.0011422934064028e+50 9.84823297351247e+49 9.421908101345661e+49 9.009229253454233e+49 8.609636828161081e+49 8.222599818058147e+49 7.847614055821198e+49 7.484200585519406e+49 7.131904149179473e+49 6.790291779300869e+49 6.458951488860874e+49 6.137491051105703e+49 5.825536862107073e+49 5.522732879679076e+49 5.228739632806235e+49 4.943233296236184e+49 4.665904825345428e+49 4.396459146798344e+49 4.134614400893154e+49 
0.005 0.0 2.4999423522668756e+51 2.306944646384452e+51 1.652157924494812e+51 1.0106174682513136e+51 5.443245469395132e+50 3.0879991277940075e+50 2.045502168872605e+50 1.3340122632923453e+50 1.1416926515352974e+50 1.0785998419607665e+50 1.0225491965934345e+50 9.724877615556693e+49 8.586211724298742e+49 7.567660025593398e+49 6.711021799827111e+49 5.982776688824083e+49 5.357833230343155e+49 4.822815420009307e+49 4.3732492653501067e+49 3.9781797687289466e+49 3.6289347224986624e+49 3.318536913716359e+49 3.041315524020547e+49 2.7926187868215475e+49 2.568598583048235e+49 2.3660469333212116e+49 2.647721315913677e+49 2.930138825322479e+49 3.1803053783172903e+49 3.4022834784333224e+49 3.5995316941505414e+49 3.7750088375705743e+49 3.9312577366955924e+49 4.0704730574119693e+49 4.194556562493629e+49 4.305162404365985e+49 4.4037344581732284e+49 4.4915372572509017e+49 4.2733686784235115e+49 3.9645432784465543e+49 3.675648824690436e+49 3.4050327077566765e+49 3.151211839116741e+49 2.9128519681151e+49 2.6887499126709e+49 2.4778182401634444e+49 2.27907201684902e+49 2.0916173101805142e+49 1.9146411819078087e+49 1.7474029533994895e+49 1.5892265602491268e+49 1.4394938424827523e+49 1.2976386408039771e+49 1.1631415892776448e+49 1.0355255114395736e+49 9.143513406494058e+48 1.4180333622414e+49 2.0179092724573837e+49 2.5869585575541147e+49 3.127069363092114e+49 3.639989104749085e+49 4.1273369001771147e+49 4.590614731623211e+49 5.031217486066135e+49 5.450442000713585e+49 5.849495225474327e+49 6.229501600057954e+49 6.591509731315122e+49 6.936498446024423e+49 7.265382285319186e+49 7.579016499122261e+49 7.878201592152103e+49 8.16368746713027e+49 8.436177205641563e+49 8.696330522564336e+49 8.944766926016632e+49 9.182068611274297e+49 9.408783114048816e+49 9.625425745808223e+49 9.832481831437889e+49 1.003040876742801e+50 1.021963791690661e+50 1.0053102479246951e+50 9.617908163937901e+49 9.19664377297991e+49 8.788738062365916e+49 8.393648977253522e+49 8.01086186128439e+49 7.639887794009357e+49 7.280262045965902e+49 6.931542641911045e+49 6.593309023572281e+49 6.265160804052602e+49 5.946716606722819e+49 5.637612982062926e+49 5.337503396481549e+49 5.046057287655787e+49 4.762959181398083e+49 4.4879078654771184e+49 4.2206156162009896e+49 
0.006 0.0 2.4903933238396758e+51 2.2981006300126994e+51 1.6473720175582444e+51 1.0088163559784525e+51 5.430321106448315e+50 3.0649264150462097e+50 1.999789551777022e+50 1.2743552816817453e+50 1.0765564011743191e+50 1.0111394879066418e+50 9.539536946359898e+49 9.035263951493913e+49 7.960145117154246e+49 7.001609949488063e+49 6.196000574413712e+49 5.511601167827605e+49 4.92467975511802e+49 4.4274098380951266e+49 4.02422967489423e+49 3.6696610394894814e+49 3.355988351436779e+49 3.077001644526838e+49 2.8276517656639555e+49 2.603795344637569e+49 2.402003558540559e+49 2.2194169293698202e+49 2.51800830189739e+49 2.8156414943647814e+49 3.079615766749785e+49 3.314157927826952e+49 3.5228674120384923e+49 3.708824396065478e+49 3.874676751897781e+49 4.022710455532436e+49 4.1549069629682325e+49 4.272990245894177e+49 4.378465567781891e+49 4.472651620419115e+49 4.25794434118242e+49 3.9514912891282186e+49 3.664805595255309e+49 3.39624858712596e+49 3.1443496614063975e+49 2.9077857798027933e+49 2.6853638533041246e+49 2.4760055552789764e+49 2.2787341851151938e+49 2.092663269534538e+49 1.9169866417508739e+49 1.7509697818205293e+49 1.5939422368437034e+49 1.4452909686727697e+49 1.3044545006919371e+49 1.170917755022491e+49 1.0442074879494627e+49 9.23888245074288e+48 1.4393640315989732e+49 2.052551807412374e+49 2.634231820593087e+49 3.1863338726565935e+49 3.7106439330263285e+49 4.208816844791591e+49 4.682387733275085e+49 5.132782267394246e+49 5.561325904475353e+49 5.969252232592705e+49 6.357710510235872e+49 6.727772490803119e+49 7.080438608783287e+49 7.4166435952772e+49 7.737261582512016e+49 8.043110750047493e+49 8.334957559309254e+49 8.61352061779114e+49 8.879474209635412e+49 9.133451525239972e+49 9.37604761897566e+49 9.607822120960536e+49 9.829301726074216e+49 1.004098248095615e+50 1.0243331887575385e+50 1.0436790840050006e+50 1.0266758120358409e+50 9.822313982844391e+49 9.39209584522686e+49 8.975520321870478e+49 8.572033836713139e+49 8.181110794524868e+49 7.80225188299523e+49 7.434982494973842e+49 7.078851261165078e+49 6.733428684456087e+49 6.39830586784696e+49 6.073093328663983e+49 5.757419892378708e+49 5.450931659934972e+49 5.153291043010228e+49 4.864175862111615e+49 4.583278502836599e+49 4.310305126017374e+49 
0.007 0.0 2.480802283189247e+51 2.2891738548929837e+51 1.642536683283193e+51 1.0071189851797019e+51 5.421662600675344e+50 3.0494918556767547e+50 1.9658119063042044e+50 1.2288986811282417e+50 1.0288384611653476e+50 9.636897503794331e+49 9.071139386260006e+49 8.574905644724722e+49 7.540744623813952e+49 6.620152303346544e+49 5.846912286082287e+49 5.190416077718468e+49 4.6277678097476454e+49 4.153931198868523e+49 3.7777034395898887e+49 3.446779853578982e+49 3.153974249980368e+49 2.893502213594945e+49 2.660660168508012e+49 2.451587982888769e+49 2.2630909450638138e+49 2.0925045835574543e+49 2.4078470384061666e+49 2.7210272701054664e+49 2.999082876916574e+49 3.2464130341577027e+49 3.46676484557465e+49 3.6633456211672667e+49 3.838913189799496e+49 3.99584903863027e+49 4.1362179228709833e+49 4.2618167396422e+49 4.374214825210433e+49 4.4747873569937027e+49 4.262233037329751e+49 3.956473054948681e+49 3.6704273422689766e+49 3.4024619260655894e+49 3.151110402522475e+49 2.915053495575206e+49 2.6931014946216286e+49 2.4841791135876466e+49 2.2873123942201569e+49 2.101617341715693e+49 1.9262900336624194e+49 1.760597986317391e+49 1.6038725974402735e+49 1.4555025138108132e+49 1.3149277953911258e+49 1.1816347678218368e+49 1.0551514713314766e+49 9.350436278045875e+48 1.4626679528464484e+49 2.089692886474919e+49 2.684501714109466e+49 3.24906756421344e+49 3.785216506220124e+49 4.2946405412200643e+49 4.778909266377597e+49 5.239480366422258e+49 5.677709065802577e+49 6.094856658131323e+49 6.492098214962253e+49 6.870529563357749e+49 7.231173610832523e+49 7.574986086840976e+49 7.902860761798885e+49 8.215634197519722e+49 8.514090076746228e+49 8.798963154046127e+49 9.070942865603741e+49 9.330676631288682e+49 9.57877287873673e+49 9.815803815971554e+49 1.0042307976270183e+50 1.0258792556481232e+50 1.0465735567800177e+50 1.0663587816053935e+50 1.0489892221913699e+50 1.0035787910621795e+50 9.59621880962379e+49 9.170588853014885e+49 8.758332432395404e+49 8.358912528380645e+49 7.971818975782953e+49 7.596566851558481e+49 7.232694975608964e+49 6.879764515425858e+49 6.537357686371176e+49 6.205076540116808e+49 5.882541834419947e+49 5.569391978004247e+49 5.265282044851857e+49 4.969882852695969e+49 4.682880100942196e+49 4.403973563644893e+49 
0.008 0.0 2.4710637491918568e+51 2.2801181315422208e+51 1.6378348511409127e+51 1.005745685705909e+51 5.41521404516104e+50 3.0340910727818785e+50 1.9285766784248765e+50 1.1781006366295006e+50 9.700163047478074e+49 8.99912121055196e+49 8.402216557657689e+49 7.887141027927385e+49 6.927680923989914e+49 6.078200664671824e+49 5.3648310087221e+49 4.75928443272885e+49 4.2404034035905403e+49 3.8067857043850304e+49 3.472400744953185e+49 3.1779867828273304e+49 2.917226326268629e+49 2.6850314756412435e+49 2.477262841638201e+49 2.2905215463940746e+49 2.1219931823264103e+49 1.9693292785290658e+49 2.3032373111710067e+49 2.6333298019429596e+49 2.9266848312951526e+49 3.1878921273416443e+49 3.420861972051441e+49 3.628942099365462e+49 3.8150117368457477e+49 3.981557775292399e+49 4.130736856499092e+49 4.264426285670217e+49 4.38426601514785e+49 4.4916934490421715e+49 4.280555020542419e+49 3.9743898211224394e+49 3.6879573852677305e+49 3.4196224786521506e+49 3.167917549540338e+49 2.931522274639991e+49 2.709245985946747e+49 2.50001252032685e+49 2.3028471145080322e+49 2.1168650334186008e+49 1.941261672710802e+49 1.7753039193709972e+49 1.6183225895368952e+49 1.4697057915633756e+49 1.3288930862249484e+49 1.1953703356814583e+49 1.0686651492329403e+49 9.483428475630652e+48 1.4884858398872542e+49 2.1298497118001512e+49 2.738262963967854e+49 3.315743663139517e+49 3.8641594696636914e+49 4.385240923762712e+49 4.880593375366374e+49 5.351707714338254e+49 5.799970037720453e+49 6.226670373278526e+49 6.633010563707536e+49 7.020111402993428e+49 7.389019105302427e+49 7.740711177139307e+49 8.076101755152642e+49 8.396046464692933e+49 8.701346847888885e+49 8.992754404472295e+49 9.270974283737102e+49 9.536668661773189e+49 9.79045983438652e+49 1.0032933052837814e+50 1.0264639126641935e+50 1.04860968151195e+50 1.0697795027137443e+50 1.0900194846478751e+50 1.0722662761030457e+50 1.0258481083474658e+50 9.809157180436556e+49 9.374081758120813e+49 8.952676656151242e+49 8.544392937614993e+49 8.148709115745456e+49 7.765129506094232e+49 7.393182694062603e+49 7.032420108579881e+49 6.682414693540777e+49 6.342759669357719e+49 6.013067377654266e+49 5.692968202731022e+49 5.382109563982786e+49 5.080154973940966e+49 4.786783157063665e+49 4.5016872248025016e+49 
0.009000000000000001 0.0 2.4612170272078e+51 2.2705647146830834e+51 1.6318281371845762e+51 1.0023906041801575e+51 5.386179597376713e+50 3.0019476428706937e+50 1.8870096615943118e+50 1.1311063117110897e+50 9.242847957457443e+49 8.567704477770124e+49 7.993709284110869e+49 7.499026781740181e+49 6.569377787959672e+49 5.746622515820189e+49 5.056341597146744e+49 4.4709381359976754e+49 3.9697812129907916e+49 3.5514298987697904e+49 3.2293676861102665e+49 2.946098640121748e+49 2.6954684687335943e+49 2.472523474035838e+49 2.2732356595655772e+49 2.0942993966549165e+49 1.9329789458365027e+49 1.786992676156086e+49 2.1456302578177465e+49 2.499386431576218e+49 2.8141620567643563e+49 3.0948112322158916e+49 3.345470683417582e+49 3.569683056249651e+49 3.7704961213401217e+49 3.9505431394937204e+49 4.112108381181635e+49 4.2571808625503934e+49 4.3874986654425444e+49 4.504585685373339e+49 4.2959217800346195e+49 3.989796148645158e+49 3.703391142166668e+49 3.435072873653714e+49 3.183374980290143e+49 2.946978190225677e+49 2.72469276728002e+49 2.515443375777422e+49 2.31825598860558e+49 2.1322465267866302e+49 1.956610971683172e+49 1.790616733979415e+49 1.6335950987551806e+49 1.484934594859069e+49 1.3440751606068026e+49 1.2105029975472716e+49 1.0837460204198912e+49 9.633698250853134e+48 1.5165594278514485e+49 2.1728318321669106e+49 2.7953895690425747e+49 3.386297458226118e+49 3.947466430208662e+49 4.4806671200676394e+49 4.987542073474926e+49 5.469616725332768e+49 5.928309290825006e+49 6.364939690925739e+49 6.780737619141449e+49 7.176849843098235e+49 7.554346823206866e+49 7.914228720783737e+49 8.257430859449413e+49 8.584828696186149e+49 8.897242351948185e+49 9.19544074605596e+49 9.480145373648168e+49 9.752033761122476e+49 1.0011742630680416e+50 1.0259870801736677e+50 1.0496981853996064e+50 1.0723606574391785e+50 1.094024520777169e+50 1.1147369529176415e+50 1.0965815149577336e+50 1.0491106587878502e+50 1.0031592753618253e+50 9.586650535048133e+49 9.155688659903739e+49 8.738145742133595e+49 8.3334884683655e+49 7.941209912707878e+49 7.560827969526868e+49 7.191883894777517e+49 6.833940947311092e+49 6.486583122341004e+49 6.149413969935366e+49 5.822055492023167e+49 5.504147111960748e+49 5.195344711211853e+49 4.895319728153019e+49 4.6037583144319904e+49 
