-1.1850e-01  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.1750e-01  1.0860092694e-35 2.6811817931e-35 6.0386723224e-35 1.2150066878e-34 2.1772595905e-34 3.2887223304e-34 4.1529972051e-34 4.0700656194e-34 2.9667172344e-34 1.4767982337e-34 4.5020492323e-35 7.7213857415e-36 5.8883301357e-37 1.8689979417e-38       1.5814774209e-40 3.2369994526e-43 0.0000000000e+00 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.1650e-01  4.2223771431e-35 1.0423226647e-34 2.3476628792e-34 4.7236579272e-34 8.4646099240e-34 1.2785723484e-33 1.6145161443e-33 1.5822693955e-33 1.1533391292e-33 5.7411286439e-34 1.7502308471e-34 3.0016862398e-35 2.2887305131e-36 7.2645246182e-38       6.1469638696e-40 1.2583660210e-42 0.0000000000e+00 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.1550e-01  9.2486236744e-35 2.2828830385e-34 5.1420531009e-34 1.0346310057e-33 1.8540203632e-33 2.8005089453e-33 3.5362705123e-33 3.4656482811e-33 2.5262244200e-33 1.2575219078e-33 3.8338261524e-34 6.5750306501e-35 5.0125901626e-36 1.5910078199e-37       1.3462484541e-39 2.7563540793e-42 1.4012984643e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.1450e-01  1.6087196944e-34 3.9705742571e-34 8.9438589708e-34 1.7996166479e-33 3.2248585489e-33 4.8712225085e-33 6.1509376579e-33 6.0281234774e-33 4.3942300435e-33 2.1874206831e-33 6.6691442405e-34 1.1437591028e-34 8.7184336787e-36 2.7672393658e-37       2.3415276949e-39 4.7952433449e-42 1.4012984643e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.1350e-01  2.4590246681e-34 6.0688573873e-34 1.3670883587e-33 2.7507919628e-33 4.9293668672e-33 7.4460146816e-33 9.4021085458e-33 9.2144335258e-33 6.7171435320e-33 3.3438156384e-33 1.0195371072e-33 1.7485170820e-34 1.3326544443e-35 4.2298465437e-37       3.5791250714e-39 7.3287909684e-42 1.4012984643e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.1250e-01  3.4478502864e-34 8.5087892261e-34 1.9167917615e-33 3.8569336163e-33 6.9116114399e-33 1.0440424910e-32 1.3183189716e-32 1.2920137590e-32 9.4189078294e-33 4.6888732127e-33 1.4297295343e-33 2.4520320838e-34 1.8686217536e-35 5.9309982165e-37       5.0185668799e-39 1.0277122937e-41 2.8025969287e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.1150e-01  4.5736946946e-34 1.1286666048e-33 2.5426662799e-33 5.1163758962e-33 9.1686178988e-33 1.3849975662e-32 1.7488567080e-32 1.7139752356e-32 1.2495569601e-32 6.2206433708e-33 1.8969057032e-33 3.2533084968e-34 2.4789772498e-35 7.8682590397e-37       6.6577960144e-39 1.3633232759e-41 4.2038953930e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.1050e-01  5.8302582072e-34 1.4386968114e-33 3.2412192262e-33 6.5220944890e-33 1.1687815434e-32 1.7655701805e-32 2.2294361205e-32 2.1849895037e-32 1.5930145159e-32 7.9306959818e-33 2.4185052401e-33 4.1479710483e-34 3.1603837169e-35 1.0031041475e-36       8.4878539737e-39 1.7380304853e-41 4.2038953930e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.0950e-01  7.2094257806e-34 1.7789698243e-33 4.0079486408e-33 8.0650314762e-33 1.4452988101e-32 2.1833123671e-32 2.7569724182e-32 2.7020353958e-32 1.9700656430e-32 9.8081096009e-33 2.9912062715e-33 5.1303353508e-34 3.9085089590e-35 1.2405600689e-36       1.0497111382e-38 2.1494517144e-41 5.6051938573e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.0850e-01  8.7022590659e-34 2.1472819591e-33 4.8378909989e-33 9.7352039718e-33 1.7446253691e-32 2.6355241622e-32 3.3280604877e-32 3.2617770061e-32 2.3782817703e-32 1.1840811166e-32 3.6113324388e-33 6.1941049328e-34 4.7185545713e-35 1.4976709389e-36       1.2672683300e-38 2.5949244962e-41 7.0064923216e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.0750e-01  1.0308044961e-33 2.5434602896e-33 5.7306558158e-33 1.1531824395e-32 2.0666204551e-32 3.1219936831e-32 3.9424355489e-32 3.8639551379e-32 2.8174751124e-32 1.4027872038e-32 4.2786025417e-33 7.3388036276e-34 5.5901644044e-35 1.7743238465e-36       1.5013615443e-38 3.0743087009e-41 8.4077907860e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.0650e-01  1.2021535525e-33 2.9662044250e-33 6.6833576203e-33 1.3449115925e-32 2.4102566860e-32 3.6411807382e-32 4.5981759624e-32 4.5066984043e-32 3.2863119242e-32 1.6362754998e-32 4.9910718718e-33 8.5611372956e-34 6.5207564458e-35 2.0697005230e-36       1.7512985397e-38 3.5860629000e-41 9.8090892503e-45 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.0550e-01  1.3833514149e-33 3.4132425389e-33 7.6908943995e-33 1.5476828987e-32 2.7737017599e-32 4.1903252669e-32 5.2918163709e-32 5.1866196182e-32 3.7823526139e-32 1.8833441350e-32 5.7451511305e-33 9.8550296415e-34 7.5055802176e-35 2.3822943820e-36       2.0158052556e-38 4.1276647565e-41 1.1210387715e-44 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.0450e-01  1.5739189775e-33 3.8834086878e-33 8.7505687613e-33 1.7609484306e-32 3.1559634127e-32 4.7679088243e-32 6.0214069231e-32 5.9017892057e-32 4.3041310464e-32 2.1432421157e-32 6.5384235749e-33 1.1216233733e-33 8.5416372908e-35 2.7111526302e-36       2.2940745441e-38 4.6974327121e-41 1.2611686179e-44 -0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
