1.153262130420834808e+00 1.533854250315950685e+00 2.040046923550489666e+00 2.713290033541681190e+00 3.608712486526497898e+00 4.799636474326142377e+00 6.383581504952553054e+00 8.490249844618391606e+00 1.129214726374491029e+01 1.501870877297286455e+01 1.997508604334010229e+01 2.656713492952696853e+01 3.533464921414027060e+01 4.699556193764453838e+01 6.250473376572107043e+01 8.313214231393634179e+01 1.105668750083481200e+02 1.470554409983281801e+02 1.955857278735605860e+02 2.601316665886942019e+02 1.122018454301963342e+00 1.412537544622754382e+00 1.778279410038922981e+00 2.238721138568339875e+00 2.818382931264454161e+00 3.548133892335755046e+00 4.466835921509630936e+00 5.623413251903492061e+00 7.079457843841379550e+00 8.912509381337457626e+00 1.122018454301963608e+01 1.412537544622754382e+01 1.778279410038922848e+01 2.238721138568340407e+01 2.818382931264454783e+01 3.548133892335755490e+01 4.466835921509632357e+01 5.623413251903491528e+01 7.079457843841379372e+01 8.912509381337456205e+01 1.122018454301963342e+00 1.412537544622754382e+00 1.778279410038922981e+00 2.238721138568339875e+00 2.818382931264454161e+00 3.548133892335755046e+00 4.466835921509630936e+00 5.623413251903492061e+00 7.079457843841379550e+00 8.912509381337457626e+00 1.122018454301963608e+01 1.412537544622754382e+01 1.778279410038922848e+01 2.238721138568340407e+01 2.818382931264454783e+01 3.548133892335755490e+01 4.466835921509632357e+01 5.623413251903491528e+01 7.079457843841379372e+01 8.912509381337456205e+01
3.300135414628024844e-01 4.389224790116230679e-01 5.837728407378814932e-01 7.764257833195906677e-01 1.032656805755919116e+00 1.373447535339094472e+00 1.826703820489706365e+00 2.429540817493148097e+00 3.231322186802493501e+00 4.297702265276511113e+00 5.716002209993114036e+00 7.602360342322157294e+00 1.011124220236825444e+01 1.344808905015993084e+01 1.788614054351039329e+01 2.378880912737561104e+01 3.163943827468345660e+01 4.208088134960560467e+01 5.596814203166479729e+01 7.443838679262785263e+01 2.589254117941672817e-01 3.259677806669463163e-01 4.103691225077661375e-01 5.166241165407003955e-01 6.503912286587993918e-01 8.187940453665931706e-01 1.030800630737751078e+00 1.297701108529209613e+00 1.633708902440884181e+00 2.056717652757184212e+00 2.589254117941672817e+00 3.259677806669462274e+00 4.103691225077660931e+00 5.166241165407011948e+00 6.503912286587993918e+00 8.187940453665930818e+00 1.030800630737750367e+01 1.297701108529212455e+01 1.633708902440883293e+01 2.056717652757184567e+01 2.589254117941672817e-01 3.259677806669463163e-01 4.103691225077661375e-01 5.166241165407003955e-01 6.503912286587993918e-01 8.187940453665931706e-01 1.030800630737751078e+00 1.297701108529209613e+00 1.633708902440884181e+00 2.056717652757184212e+00 2.589254117941672817e+00 3.259677806669462274e+00 4.103691225077660931e+00 5.166241165407011948e+00 6.503912286587993918e+00 8.187940453665930818e+00 1.030800630737750367e+01 1.297701108529212455e+01 1.633708902440883293e+01 2.056717652757184567e+01
