-1.4950e-01  0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
-1.4850e-01  6.6209862674e-21 7.0296692278e-21 5.4158087526e-21 2.6832501128e-21 7.2660359868e-22 1.2073842549e-18 2.4942456989e-09 2.2575759431e-05 1.0308132232e-06 1.7001534902e-10 6.5849659515e-16 2.1813894140e-23 1.3916531601e-33 0.0000000000e+00       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.4012984643e-45
-1.4750e-01  2.5627076428e-20 2.7207259585e-20 2.0961134770e-20 1.0384794572e-20 2.7939901289e-21 4.7751184616e-18 1.7939855823e-08 8.7996450020e-05 4.0022459871e-06 6.5825628281e-10 2.5488760865e-15 8.4423067350e-23 5.3853668398e-33 0.0000000000e+00       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 4.2038953930e-45
-1.4650e-01  5.5823252990e-20 5.9264292027e-20 4.5659649261e-20 2.2621018071e-20 6.0219742180e-21 1.0700294253e-17 5.5213334349e-08 1.9310136849e-04 8.7463722593e-06 1.4344797572e-09 5.5531166620e-15 1.8390021348e-22 1.1729863602e-32 0.0000000000e+00       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 8.4077907860e-45
-1.4550e-01  9.6193615378e-20 1.0212306573e-19 7.8682007940e-20 3.8981254720e-20 1.0227518780e-20 1.8936970018e-17 1.2007097894e-07 3.3525036997e-04 1.5120199350e-05 2.4730344439e-09 9.5710852099e-15 3.1691263817e-22 2.0211887740e-32 0.0000000000e+00       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 2.8025969287e-45 1.4012984643e-44
-1.4450e-01  1.4606418587e-19 1.5506964950e-19 1.1947923430e-19 5.9193897664e-20 1.5256795483e-20 2.9497439315e-17 2.1595586475e-07 5.1294628065e-04 2.3032182071e-05 3.7570786482e-09 1.4536813322e-14 4.8126038507e-22 3.0690482420e-32 1.4012984643e-45       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 5.6051938573e-45 2.1019476965e-44
-1.4350e-01  2.0437791167e-19 2.1698410543e-19 1.6718956446e-19 8.2832541760e-20 2.0924488407e-20 4.2336334595e-17 3.4308311570e-07 7.2326307418e-04 3.2328076486e-05 5.2599151701e-09 2.0346298905e-14 6.7348642587e-22 4.2944614299e-32 1.4012984643e-45       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 7.0064923216e-45 2.9427267751e-44
-1.4250e-01  2.6948363040e-19 2.8611608702e-19 2.2046547598e-19 1.0923018217e-19 2.7006257928e-20 5.7262855071e-17 4.9859812634e-07 9.6097646747e-04 4.2756346375e-05 6.9394796576e-09 2.6836307699e-14 8.8817700382e-22 5.6628646892e-32 1.4012984643e-45       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.8025969287e-45 9.8090892503e-45 3.9236357001e-44
-1.4150e-01  3.4093905893e-19 3.6199819844e-19 2.7894766228e-19 1.3820929170e-19 3.3419715565e-20 7.4332289494e-17 6.8066918857e-07 1.2251336593e-03 5.4254094721e-05 8.7847826791e-09 3.3963818899e-14 1.1238979319e-21 7.1650718257e-32 1.4012984643e-45       0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.8025969287e-45 1.1210387715e-44 5.0446744716e-44
-1.4050e-01  4.1799811912e-19 4.4384040467e-19 3.4202809390e-19 1.6946914499e-19 4.0081101205e-20 9.3495132758e-17 8.8596925707e-07 1.5136131551e-03 6.6708540544e-05 1.0776966874e-08 4.1655474371e-14 1.3782130562e-21 8.7855148859e-32 2.8025969287e-45       0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 2.8025969287e-45 1.4012984643e-44 6.1657132430e-44
-1.3950e-01  5.0032200296e-19 5.3128404537e-19 4.0943069932e-19 2.0287321844e-19 4.6968904918e-20 1.1481524983e-16 1.1107441651e-06 1.8257400952e-03 8.0068573879e-05 1.2907595881e-08 4.9878229666e-14 1.6500201425e-21 1.0517132675e-31 2.8025969287e-45       0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 4.2038953930e-45 1.8216880036e-44 7.5670117073e-44
-1.3850e-01  5.8725465283e-19 6.2363400447e-19 4.8062016343e-19 2.3815664624e-19 5.4064528068e-20 1.3827910802e-16 1.3485461068e-06 2.1596003790e-03 9.4232178526e-05 1.5160026123e-08 5.8567408735e-14 1.9371727821e-21 1.2346213640e-31 2.8025969287e-45       0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 5.6051938573e-45 2.1019476965e-44 8.9683101717e-44
-1.3750e-01  6.7818837533e-19 7.2024621848e-19 5.5510038467e-19 2.7507384622e-19 6.1383231488e-20 1.6387923625e-16 1.5914854430e-06 2.5133795571e-03 1.0910377750e-04 1.7518805962e-08 6.7663017930e-14 2.2376806728e-21 1.4260050099e-31 4.2038953930e-45       0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 5.6051938573e-45 2.5223372358e-44 1.0369608636e-43
-1.3650e-01  7.7265022993e-19 8.2061920914e-19 6.3248494043e-19 3.1343354580e-19 6.8984736974e-20 1.9164035728e-16 1.8217601791e-06 2.8857048601e-03 1.2460787548e-04 1.9971905019e-08 7.7118345076e-14 2.5499938606e-21 1.6248744388e-31 4.2038953930e-45       0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 7.0064923216e-45 2.8025969287e-44 1.1911036947e-43
-1.3550e-01  8.7043543775e-19 9.2453584154e-19 7.1260637834e-19 3.5315269086e-19 7.6985660836e-20 2.2166518710e-16 2.0156187475e-06 3.2762105111e-03 1.4071029727e-04 2.2514194953e-08 8.6913312105e-14 2.8734432906e-21 1.8308013008e-31 4.2038953930e-45       0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 7.0064923216e-45 3.2229864680e-44 1.3592595104e-43
-1.3450e-01  9.7109856201e-19 1.0315232786e-18 7.9510017025e-19 3.9405069755e-19 8.5519954635e-20 2.5398870552e-16 2.1684281819e-06 3.6835251376e-03 1.5733856708e-04 2.5134278658e-08 9.7003744555e-14 3.2065652407e-21 2.0428511953e-31 5.6051938573e-45       0.0000000000e+00 0.0000000000e+00 1.4012984643e-45 8.4077907860e-45 3.6433760072e-44 1.5414283108e-43
-1.3350e-01  1.0743539669e-18 1.1412779449e-18 8.7973232745e-19 4.3601139867e-19 9.4672695188e-20 2.8869267770e-16 2.2991373498e-06 4.1068461724e-03 1.7445039703e-04 2.7824816229e-08 1.0736114146e-13 3.5484141886e-21 2.2604208586e-31 5.6051938573e-45       0.0000000000e+00 0.0000000000e+00 2.8025969287e-45 9.8090892503e-45 4.0637655465e-44 1.7095841265e-43
-1.3250e-01  1.1799638380e-18 1.2535614058e-18 9.6632273134e-19 4.7894615667e-19 1.0440278196e-19 3.2588353860e-16 2.4273617782e-06 4.5455922373e-03 1.9202202384e-04 3.0580167731e-08 1.1796359516e-13 3.8982631201e-21 2.4830458529e-31 7.0064923216e-45       0.0000000000e+00 0.0000000000e+00 2.8025969287e-45 1.1210387715e-44 4.4841550858e-44 1.9057659115e-43
-1.3150e-01  1.2872490601e-18 1.3676909271e-18 1.0543674221e-18 5.2261808768e-19 1.1469342577e-19 3.6565112667e-16 2.5609599561e-06 4.9982685596e-03 2.1001938148e-04 3.3386285736e-08 1.2875583846e-13 4.2542638035e-21 2.7095393991e-31 7.0064923216e-45       0.0000000000e+00 0.0000000000e+00 2.8025969287e-45 1.1210387715e-44 5.0446744716e-44 2.1019476965e-43
-1.3050e-01  1.3958663531e-18 1.4832437160e-18 1.1435132972e-18 5.6683730208e-19 1.2570281198e-19 4.0811302066e-16 2.7086659884e-06 5.4628159851e-03 2.2841757163e-04 3.6229941713e-08 1.3968768633e-13 4.6147760139e-21 2.9388651814e-31 8.4077907860e-45       0.0000000000e+00 0.0000000000e+00 2.8025969287e-45 1.2611686179e-44 5.4650640109e-44 2.2981294815e-43
