    45.258       0.96633E+07   0.86379E+07   0.75942E+07   0.65784E+07   0.55843E+07   0.46647E+07   0.38324E+07   0.30931E+07   0.24414E+07   0.18955E+07   0.14397E+07   0.10707E+07   0.77911E+06   0.55558E+06   0.38520E+06   0.26231E+06   0.17419E+06   0.11239E+06    70464.        43092.        25512.        14629.        8195.7        4403.4        2300.3        1150.4        556.70        258.09        115.17        49.137        20.034        7.7662        2.8954        1.0113       0.33750       0.10654       0.31585E-01   0.88202E-02   0.23137E-02   0.56523E-03   0.12873E-03   0.27232E-04   0.53506E-05   0.96834E-06   0.15953E-06   0.24678E-07   0.33942E-08   0.43010E-09   0.48603E-10   0.45048E-11   0.36281E-12   0.25784E-13   0.16043E-14   0.82803E-16   0.44772E-17   0.18007E-18   0.63343E-20   0.99788E-20   0.21288E-21   0.30016E-23   0.26745E-25   0.71042E-28   0.51872E-19   0.10167E-20   0.14165E-22   0.12169E-24   0.26126E-27   0.26270E-18   0.50140E-20   0.69721E-22   0.58898E-24   0.11895E-26   0.13264E-17   0.24878E-19   0.34617E-21   0.29202E-23   0.56931E-26   0.66245E-17   0.12412E-18   0.17225E-20
    45.258       0.92294E+07   0.81917E+07   0.71554E+07   0.61536E+07   0.52056E+07   0.43309E+07   0.35373E+07   0.28405E+07   0.22404E+07   0.17382E+07   0.13169E+07   0.98017E+06   0.71179E+06   0.50712E+06   0.35317E+06   0.24066E+06   0.15977E+06   0.10300E+06    64984.        39714.        23620.        13605.        7585.7        4101.9        2134.6        1068.6        521.01        242.43        108.27        46.266        18.830        7.3735        2.7419       0.96408       0.32246       0.10178       0.30287E-01   0.84417E-02   0.22244E-02   0.54476E-03   0.12446E-03   0.26029E-04   0.51314E-05   0.92389E-06   0.15473E-06   0.23968E-07   0.33113E-08   0.41201E-09   0.43532E-10   0.38854E-11   0.31422E-12   0.22472E-13   0.13981E-14   0.71482E-16   0.38286E-17   0.15678E-18   0.55250E-20   0.98904E-20   0.21042E-21   0.29810E-23   0.26462E-25   0.69453E-28   0.51685E-19   0.10125E-20   0.14188E-22   0.12090E-24   0.26046E-27   0.26201E-18   0.50099E-20   0.69971E-22   0.58521E-24   0.11818E-26   0.13231E-17   0.24921E-19   0.34751E-21   0.29188E-23   0.56560E-26   0.66019E-17   0.12437E-18   0.17287E-20
    45.258       0.98392E+06   0.90038E+06   0.80931E+06   0.71608E+06   0.62344E+06   0.53204E+06   0.44569E+06   0.36703E+06   0.29613E+06   0.23429E+06   0.18131E+06   0.13757E+06   0.10196E+06    73943.        52302.        36302.        24444.        16002.        10191.        6358.3        3823.7        2232.1        1257.9        686.16        362.63        183.67        90.395        42.372        18.971        8.2065        3.3765        1.3315       0.49823       0.17692       0.59269E-01   0.18876E-01   0.56688E-02   0.15962E-02   0.42067E-03   0.10377E-03   0.23763E-04   0.50658E-05   0.99635E-06   0.18036E-06   0.30248E-07   0.46548E-08   0.65003E-09   0.82546E-10   0.90849E-11   0.82070E-12   0.66715E-13   0.47843E-14   0.29723E-15   0.15212E-16   0.82855E-18   0.33638E-19   0.11838E-20   0.19528E-20   0.41566E-22   0.58761E-24   0.52218E-26   0.13394E-28   0.10513E-19   0.20591E-21   0.28737E-23   0.24606E-25   0.51631E-28   0.54314E-19   0.10383E-20   0.14408E-22   0.12225E-24   0.24013E-27   0.27769E-18   0.52230E-20   0.72384E-22   0.60825E-24   0.11720E-26   0.13983E-17   0.26264E-19   0.36400E-21
    45.258       0.96597E+06   0.88176E+06   0.79269E+06   0.69996E+06   0.60689E+06   0.51796E+06   0.43403E+06   0.35717E+06   0.28762E+06   0.22790E+06   0.17663E+06   0.13415E+06    99453.        71984.        51040.        35401.        23814.        15620.        9972.0        6229.0        3734.6        2188.0        1232.8        675.86        357.23        180.64        88.610        41.539        18.716        8.1228        3.3461        1.3192       0.49392       0.17461       0.58695E-01   0.18770E-01   0.56257E-02   0.15873E-02   0.41863E-03   0.10241E-03   0.23581E-04   0.49895E-05   0.98569E-06   0.17957E-06   0.29959E-07   0.46709E-08   0.64940E-09   0.81593E-10   0.88779E-11   0.80183E-12   0.64804E-13   0.46240E-14   0.29045E-15   0.14759E-16   0.79875E-18   0.32685E-19   0.11518E-20   0.19504E-20   0.41437E-22   0.58682E-24   0.52170E-26   0.13339E-28   0.10495E-19   0.20572E-21   0.28682E-23   0.24542E-25   0.51074E-28   0.54179E-19   0.10395E-20   0.14420E-22   0.12188E-24   0.24240E-27   0.27733E-18   0.52298E-20   0.72550E-22   0.61014E-24   0.11785E-26   0.13973E-17   0.26296E-19   0.36401E-21
    44.963       0.97125E+07   0.86836E+07   0.76359E+07   0.66158E+07   0.56172E+07   0.46932E+07   0.38568E+07   0.31135E+07   0.24580E+07   0.19089E+07   0.14503E+07   0.10788E+07   0.78523E+06   0.56010E+06   0.38845E+06   0.26460E+06   0.17577E+06   0.11344E+06    71145.        43524.        25777.        14787.        8287.0        4454.2        2327.8        1164.6        563.86        261.54        116.76        49.844        20.334        7.8867        2.9421        1.0283       0.34340       0.10848       0.32181E-01   0.89936E-02   0.23610E-02   0.57727E-03   0.13159E-03   0.27861E-04   0.54792E-05   0.99256E-06   0.16368E-06   0.25353E-07   0.34915E-08   0.44304E-09   0.50138E-10   0.46530E-11   0.37539E-12   0.26722E-13   0.16657E-14   0.86074E-16   0.46686E-17   0.18813E-18   0.66318E-20   0.99941E-20   0.21310E-21   0.30057E-23   0.26800E-25   0.71499E-28   0.51868E-19   0.10170E-20   0.14170E-22   0.12173E-24   0.26133E-27   0.26279E-18   0.50157E-20   0.69745E-22   0.58919E-24   0.11899E-26   0.13269E-17   0.24887E-19   0.34629E-21   0.29212E-23   0.56951E-26   0.66268E-17   0.12416E-18   0.17231E-20
    44.963       0.92768E+07   0.82354E+07   0.71949E+07   0.61889E+07   0.52365E+07   0.43575E+07   0.35598E+07   0.28593E+07   0.22557E+07   0.17505E+07   0.13266E+07   0.98763E+06   0.71740E+06   0.51126E+06   0.35615E+06   0.24277E+06   0.16122E+06   0.10397E+06    65614.        40112.        23866.        13751.        7670.3        4149.3        2160.2        1081.8        527.71        245.67        109.77        46.932        19.111        7.4880        2.7862       0.98023       0.32808       0.10363       0.30860E-01   0.86078E-02   0.22699E-02   0.55638E-03   0.12722E-03   0.26629E-04   0.52545E-05   0.94704E-06   0.15879E-06   0.24628E-07   0.34068E-08   0.42446E-09   0.44916E-10   0.40144E-11   0.32520E-12   0.23298E-13   0.14519E-14   0.74306E-16   0.39924E-17   0.16379E-18   0.57844E-20   0.99044E-20   0.21063E-21   0.29848E-23   0.26511E-25   0.69861E-28   0.51682E-19   0.10128E-20   0.14192E-22   0.12094E-24   0.26054E-27   0.26211E-18   0.50117E-20   0.69996E-22   0.58541E-24   0.11822E-26   0.13236E-17   0.24930E-19   0.34763E-21   0.29198E-23   0.56580E-26   0.66042E-17   0.12442E-18   0.17293E-20
    44.963       0.98936E+06   0.90551E+06   0.81406E+06   0.72042E+06   0.62734E+06   0.53548E+06   0.44866E+06   0.36956E+06   0.29824E+06   0.23601E+06   0.18268E+06   0.13865E+06   0.10279E+06    74562.        52754.        36626.        24670.        16155.        10292.        6423.2        3864.1        2256.5        1272.1        694.19        367.02        185.98        91.570        42.943        19.236        8.3255        3.4274        1.3523       0.50631       0.17991       0.60308E-01   0.19219E-01   0.57763E-02   0.16277E-02   0.42932E-03   0.10599E-03   0.24292E-04   0.51830E-05   0.10203E-05   0.18488E-06   0.31040E-07   0.47828E-08   0.66877E-09   0.85038E-10   0.93736E-11   0.84790E-12   0.69041E-13   0.49596E-14   0.30866E-15   0.15813E-16   0.86405E-18   0.35146E-19   0.12395E-20   0.19557E-20   0.41610E-22   0.58839E-24   0.52323E-26   0.13481E-28   0.10512E-19   0.20598E-21   0.28747E-23   0.24614E-25   0.51647E-28   0.54334E-19   0.10387E-20   0.14413E-22   0.12229E-24   0.24021E-27   0.27779E-18   0.52248E-20   0.72410E-22   0.60846E-24   0.11724E-26   0.13988E-17   0.26273E-19   0.36413E-21
    44.963       0.97133E+06   0.88680E+06   0.79736E+06   0.70422E+06   0.61070E+06   0.52131E+06   0.43693E+06   0.35963E+06   0.28967E+06   0.22958E+06   0.17797E+06   0.13520E+06   0.10026E+06    72587.        51483.        35718.        24034.        15769.        10070.        6292.5        3774.0        2211.8        1246.8        683.77        361.56        182.91        89.761        42.099        18.978        8.2407        3.3965        1.3399       0.50193       0.17755       0.59724E-01   0.19112E-01   0.57325E-02   0.16187E-02   0.42724E-03   0.10460E-03   0.24105E-04   0.51051E-05   0.10094E-05   0.18408E-06   0.30743E-07   0.47995E-08   0.66813E-09   0.84058E-10   0.91605E-11   0.82842E-12   0.67067E-13   0.47937E-14   0.30163E-15   0.15342E-16   0.83301E-18   0.34151E-19   0.12060E-20   0.19533E-20   0.41480E-22   0.58759E-24   0.52272E-26   0.13423E-28   0.10495E-19   0.20579E-21   0.28692E-23   0.24550E-25   0.51089E-28   0.54199E-19   0.10399E-20   0.14425E-22   0.12192E-24   0.24248E-27   0.27743E-18   0.52316E-20   0.72575E-22   0.61036E-24   0.11789E-26   0.13978E-17   0.26305E-19   0.36413E-21
    44.666       0.97658E+07   0.87331E+07   0.76809E+07   0.66563E+07   0.56529E+07   0.47241E+07   0.38831E+07   0.31356E+07   0.24761E+07   0.19234E+07   0.14618E+07   0.10877E+07   0.79190E+06   0.56503E+06   0.39199E+06   0.26710E+06   0.17749E+06   0.11459E+06    71893.        43998.        26069.        14960.        8387.7        4510.4        2358.3        1180.5        571.81        265.37        118.54        50.632        20.668        8.0214        2.9944        1.0473       0.35001       0.11065       0.32853E-01   0.91892E-02   0.24144E-02   0.59090E-03   0.13482E-03   0.28575E-04   0.56253E-05   0.10201E-05   0.16842E-06   0.26123E-07   0.36029E-08   0.45788E-09   0.51902E-10   0.48237E-11   0.38991E-12   0.27808E-13   0.17368E-14   0.89873E-16   0.48917E-17   0.19754E-18   0.69802E-20   0.10010E-19   0.21334E-21   0.30101E-23   0.26861E-25   0.72034E-28   0.51885E-19   0.10173E-20   0.14174E-22   0.12176E-24   0.26139E-27   0.26286E-18   0.50169E-20   0.69762E-22   0.58933E-24   0.11902E-26   0.13272E-17   0.24893E-19   0.34638E-21   0.29219E-23   0.56964E-26   0.66285E-17   0.12419E-18   0.17235E-20
    44.666       0.93281E+07   0.82825E+07   0.72376E+07   0.62269E+07   0.52699E+07   0.43864E+07   0.35842E+07   0.28796E+07   0.22724E+07   0.17639E+07   0.13371E+07   0.99573E+06   0.72351E+06   0.51578E+06   0.35940E+06   0.24507E+06   0.16280E+06   0.10502E+06    66304.        40550.        24136.        13913.        7763.4        4201.6        2188.5        1096.5        535.15        249.26        111.44        47.674        19.424        7.6159        2.8357       0.99833       0.33439       0.10571       0.31505E-01   0.87951E-02   0.23214E-02   0.56951E-03   0.13035E-03   0.27310E-04   0.53942E-05   0.97338E-06   0.16341E-06   0.25381E-07   0.35160E-08   0.43873E-09   0.46507E-10   0.41629E-11   0.33786E-12   0.24252E-13   0.15142E-14   0.77584E-16   0.41832E-17   0.17197E-18   0.60880E-20   0.99190E-20   0.21084E-21   0.29887E-23   0.26566E-25   0.70340E-28   0.51698E-19   0.10131E-20   0.14196E-22   0.12097E-24   0.26060E-27   0.26218E-18   0.50129E-20   0.70013E-22   0.58555E-24   0.11825E-26   0.13239E-17   0.24936E-19   0.34771E-21   0.29206E-23   0.56593E-26   0.66058E-17   0.12445E-18   0.17297E-20
