    61.251       0.58401E+07   0.51768E+07   0.45117E+07   0.38729E+07   0.32641E+07   0.27050E+07   0.22022E+07   0.17647E+07   0.13803E+07   0.10622E+07   0.80064E+06   0.59029E+06   0.42544E+06   0.30002E+06   0.20597E+06   0.13876E+06    91154.        58050.        35945.        21681.        12679.        7149.8        3943.8        2085.0        1071.1        525.93        249.67        113.52        49.483        20.661        8.2401        3.1124        1.1312       0.38529       0.12481       0.38263E-01   0.10991E-01   0.29773E-02   0.75427E-03   0.17783E-03   0.39038E-04   0.79516E-05   0.15071E-05   0.26040E-06   0.41315E-07   0.60267E-08   0.78354E-09   0.93485E-10   0.99093E-11   0.87817E-12   0.66238E-13   0.43497E-14   0.25368E-15   0.12527E-16   0.58132E-18   0.21603E-19   0.69209E-21   0.41749E-19   0.80514E-21   0.11220E-22   0.96553E-25   0.20995E-27   0.20824E-18   0.39414E-20   0.54839E-22   0.46426E-24   0.94071E-27   0.10367E-17   0.19550E-19   0.27169E-21   0.22997E-23   0.45130E-26   0.51856E-17   0.97253E-19   0.13509E-20   0.11407E-22   0.21893E-25   0.25939E-16   0.48551E-18   0.67356E-20
    61.251       0.55476E+07   0.48743E+07   0.42149E+07   0.35904E+07   0.30070E+07   0.24806E+07   0.20076E+07   0.15973E+07   0.12484E+07   0.96066E+06   0.72124E+06   0.53192E+06   0.38304E+06   0.26992E+06   0.18608E+06   0.12546E+06    82417.        52500.        32736.        19740.        11574.        6568.1        3602.5        1919.0        982.36        482.93        231.33        105.49        46.082        19.252        7.6714        2.9339        1.0629       0.36361       0.11840       0.36292E-01   0.10455E-01   0.28259E-02   0.71877E-03   0.17052E-03   0.37637E-04   0.75867E-05   0.14333E-05   0.24756E-06   0.39597E-07   0.57633E-08   0.75558E-09   0.88469E-10   0.87523E-11   0.74293E-12   0.56151E-13   0.37353E-14   0.21725E-15   0.10683E-16   0.49403E-18   0.18582E-19   0.59797E-21   0.41617E-19   0.80221E-21   0.11244E-22   0.96387E-25   0.21099E-27   0.20758E-18   0.39463E-20   0.55065E-22   0.46233E-24   0.94855E-27   0.10364E-17   0.19578E-19   0.27328E-21   0.22789E-23   0.44932E-26   0.51745E-17   0.97447E-19   0.13557E-20   0.11396E-22   0.21876E-25   0.25821E-16   0.48669E-18   0.67653E-20
    61.251       0.58264E+06   0.52914E+06   0.47224E+06   0.41475E+06   0.35865E+06   0.30357E+06   0.25233E+06   0.20639E+06   0.16510E+06   0.12964E+06    99472.        74809.        54943.        39440.        27648.        18981.        12644.        8172.6        5135.9        3166.2        1876.2        1079.7        599.50        321.84        167.11        83.131        40.135        18.465        8.0830        3.4254        1.3766       0.52952       0.19329       0.66793E-01   0.21807E-01   0.67353E-02   0.19582E-02   0.53416E-03   0.13661E-03   0.32486E-04   0.71837E-05   0.14737E-05   0.27855E-06   0.48357E-07   0.77693E-08   0.11278E-08   0.14933E-09   0.17804E-10   0.18387E-11   0.15883E-12   0.12088E-13   0.80107E-15   0.46563E-16   0.23003E-17   0.10680E-18   0.40057E-20   0.12897E-21   0.81822E-20   0.15780E-21   0.21974E-23   0.18903E-25   0.39851E-28   0.42205E-19   0.80178E-21   0.11128E-22   0.94413E-25   0.18726E-27   0.21466E-18   0.40495E-20   0.56143E-22   0.47304E-24   0.90767E-27   0.10861E-17   0.20415E-19   0.28301E-21   0.23650E-23   0.45359E-26   0.54751E-17   0.10273E-18   0.14242E-20
    61.251       0.57056E+06   0.51690E+06   0.46107E+06   0.40409E+06   0.34768E+06   0.29450E+06   0.24491E+06   0.19989E+06   0.15970E+06   0.12540E+06    96450.        72609.        53328.        38276.        26836.        18430.        12260.        7951.0        5009.6        3089.6        1828.0        1055.1        585.80        315.71        163.98        81.478        39.337        18.034        7.9577        3.3886        1.3602       0.52456       0.19144       0.65887E-01   0.21552E-01   0.66807E-02   0.19416E-02   0.53030E-03   0.13572E-03   0.32023E-04   0.71081E-05   0.14505E-05   0.27561E-06   0.48039E-07   0.76753E-08   0.11287E-08   0.14869E-09   0.17536E-10   0.17953E-11   0.15407E-12   0.11675E-13   0.77260E-15   0.45168E-16   0.22233E-17   0.10303E-18   0.38894E-20   0.12508E-21   0.81776E-20   0.15753E-21   0.21991E-23   0.18884E-25   0.39533E-28   0.42062E-19   0.80233E-21   0.11116E-22   0.93835E-25   0.18532E-27   0.21426E-18   0.40561E-20   0.56141E-22   0.47296E-24   0.91364E-27   0.10846E-17   0.20441E-19   0.28308E-21   0.23816E-23   0.45378E-26   0.54716E-17   0.10289E-18   0.14236E-20
    60.887       0.58664E+07   0.52008E+07   0.45332E+07   0.38920E+07   0.32807E+07   0.27192E+07   0.22141E+07   0.17745E+07   0.13883E+07   0.10685E+07   0.80553E+06   0.59401E+06   0.42820E+06   0.30203E+06   0.20740E+06   0.13975E+06    91826.        58492.        36228.        21857.        12785.        7212.0        3979.3        2104.4        1081.5        531.18        252.25        114.74        50.033        20.899        8.3388        3.1511        1.1458       0.39046       0.12655       0.38816E-01   0.11156E-01   0.30239E-02   0.76655E-03   0.18084E-03   0.39726E-04   0.80973E-05   0.15359E-05   0.26556E-06   0.42166E-07   0.61575E-08   0.80139E-09   0.95721E-10   0.10159E-10   0.90107E-12   0.68052E-13   0.44746E-14   0.26129E-15   0.12911E-16   0.60103E-18   0.22370E-19   0.71792E-21   0.41722E-19   0.80476E-21   0.11214E-22   0.96510E-25   0.20987E-27   0.20813E-18   0.39395E-20   0.54812E-22   0.46404E-24   0.94026E-27   0.10362E-17   0.19540E-19   0.27156E-21   0.22986E-23   0.45108E-26   0.51831E-17   0.97205E-19   0.13502E-20   0.11401E-22   0.21882E-25   0.25926E-16   0.48527E-18   0.67323E-20
    60.887       0.55727E+07   0.48970E+07   0.42352E+07   0.36082E+07   0.30223E+07   0.24937E+07   0.20185E+07   0.16062E+07   0.12556E+07   0.96639E+06   0.72568E+06   0.53529E+06   0.38555E+06   0.27174E+06   0.18738E+06   0.12636E+06    83028.        52902.        32994.        19901.        11672.        6625.4        3635.0        1936.9        991.86        487.76        233.72        106.62        46.595        19.474        7.7632        2.9704        1.0766       0.36848       0.12005       0.36818E-01   0.10612E-01   0.28702E-02   0.73051E-03   0.17342E-03   0.38300E-04   0.77255E-05   0.14605E-05   0.25248E-06   0.40419E-07   0.58895E-08   0.77292E-09   0.90599E-10   0.89740E-11   0.76245E-12   0.57698E-13   0.38433E-14   0.22381E-15   0.11011E-16   0.51079E-18   0.19241E-19   0.62028E-21   0.41590E-19   0.80183E-21   0.11239E-22   0.96343E-25   0.21091E-27   0.20747E-18   0.39443E-20   0.55038E-22   0.46211E-24   0.94810E-27   0.10359E-17   0.19568E-19   0.27315E-21   0.22777E-23   0.44910E-26   0.51719E-17   0.97398E-19   0.13550E-20   0.11390E-22   0.21865E-25   0.25808E-16   0.48645E-18   0.67620E-20
    60.887       0.58543E+06   0.53174E+06   0.47463E+06   0.41690E+06   0.36056E+06   0.30523E+06   0.25375E+06   0.20759E+06   0.16609E+06   0.13043E+06   0.10010E+06    75294.        55310.        39711.        27844.        19120.        12740.        8236.1        5177.0        3192.4        1892.2        1089.3        604.96        324.87        168.74        83.971        40.555        18.665        8.1737        3.4652        1.3932       0.53615       0.19580       0.67693E-01   0.22112E-01   0.68332E-02   0.19878E-02   0.54257E-03   0.13884E-03   0.33039E-04   0.73108E-05   0.15008E-05   0.28387E-06   0.49319E-07   0.79302E-08   0.11525E-08   0.15275E-09   0.18233E-10   0.18852E-11   0.16300E-12   0.12421E-13   0.82417E-15   0.47967E-16   0.23709E-17   0.11042E-18   0.41482E-20   0.13379E-21   0.81769E-20   0.15772E-21   0.21963E-23   0.18894E-25   0.39838E-28   0.42185E-19   0.80138E-21   0.11123E-22   0.94367E-25   0.18717E-27   0.21456E-18   0.40475E-20   0.56116E-22   0.47281E-24   0.90723E-27   0.10856E-17   0.20405E-19   0.28287E-21   0.23638E-23   0.45337E-26   0.54724E-17   0.10268E-18   0.14235E-20
    60.887       0.57331E+06   0.51946E+06   0.46341E+06   0.40620E+06   0.34954E+06   0.29612E+06   0.24630E+06   0.20105E+06   0.16065E+06   0.12617E+06    97060.        73081.        53685.        38540.        27027.        18565.        12352.        8012.8        5049.7        3115.2        1843.6        1064.4        591.15        318.69        165.58        82.301        39.747        18.229        8.0471        3.4281        1.3766       0.53113       0.19392       0.66775E-01   0.21854E-01   0.67779E-02   0.19710E-02   0.53865E-03   0.13794E-03   0.32568E-04   0.72337E-05   0.14772E-05   0.28087E-06   0.48995E-07   0.78344E-08   0.11534E-08   0.15210E-09   0.17958E-10   0.18408E-11   0.15811E-12   0.11996E-13   0.79492E-15   0.46531E-16   0.22916E-17   0.10653E-18   0.40277E-20   0.12975E-21   0.81723E-20   0.15746E-21   0.21980E-23   0.18875E-25   0.39519E-28   0.42042E-19   0.80193E-21   0.11110E-22   0.93790E-25   0.18523E-27   0.21416E-18   0.40541E-20   0.56113E-22   0.47273E-24   0.91320E-27   0.10841E-17   0.20431E-19   0.28295E-21   0.23804E-23   0.45356E-26   0.54689E-17   0.10284E-18   0.14229E-20
    60.494       0.58956E+07   0.52275E+07   0.45573E+07   0.39133E+07   0.32991E+07   0.27350E+07   0.22274E+07   0.17855E+07   0.13971E+07   0.10755E+07   0.81101E+06   0.59818E+06   0.43131E+06   0.30429E+06   0.20900E+06   0.14087E+06    92584.        58991.        36547.        22056.        12906.        7282.4        4019.5        2126.4        1093.2        537.14        255.19        116.12        50.660        21.171        8.4513        3.1952        1.1625       0.39637       0.12854       0.39451E-01   0.11346E-01   0.30775E-02   0.78067E-03   0.18431E-03   0.40520E-04   0.82655E-05   0.15690E-05   0.27152E-06   0.43151E-07   0.63091E-08   0.82210E-09   0.98320E-10   0.10449E-10   0.92775E-12   0.70170E-13   0.46206E-14   0.27022E-15   0.13363E-16   0.62422E-18   0.23274E-19   0.74844E-21   0.41699E-19   0.80431E-21   0.11208E-22   0.96459E-25   0.20979E-27   0.20802E-18   0.39372E-20   0.54780E-22   0.46378E-24   0.93974E-27   0.10356E-17   0.19529E-19   0.27140E-21   0.22973E-23   0.45083E-26   0.51801E-17   0.97149E-19   0.13494E-20   0.11395E-22   0.21870E-25   0.25911E-16   0.48499E-18   0.67284E-20
    60.494       0.56008E+07   0.49225E+07   0.42578E+07   0.36281E+07   0.30395E+07   0.25083E+07   0.20307E+07   0.16163E+07   0.12637E+07   0.97280E+06   0.73065E+06   0.53907E+06   0.38836E+06   0.27379E+06   0.18883E+06   0.12737E+06    83715.        53354.        33286.        20083.        11782.        6690.3        3671.8        1957.2        1002.6        493.24        236.44        107.91        47.180        19.728        7.8679        3.0120        1.0923       0.37405       0.12194       0.37421E-01   0.10793E-01   0.29211E-02   0.74400E-03   0.17675E-03   0.39064E-04   0.78856E-05   0.14920E-05   0.25816E-06   0.41371E-07   0.60357E-08   0.79305E-09   0.93076E-10   0.92321E-11   0.78521E-12   0.59504E-13   0.39696E-14   0.23149E-15   0.11396E-16   0.53050E-18   0.20019E-19   0.64664E-21   0.41567E-19   0.80138E-21   0.11233E-22   0.96293E-25   0.21083E-27   0.20736E-18   0.39421E-20   0.55007E-22   0.46185E-24   0.94757E-27   0.10353E-17   0.19557E-19   0.27299E-21   0.22764E-23   0.44885E-26   0.51690E-17   0.97343E-19   0.13542E-20   0.11384E-22   0.21852E-25   0.25794E-16   0.48617E-18   0.67581E-20
